id,age,education,education_num,marital_status,occupation,relationship,race,gender,hours_per_week,native_country,greater_than_50k,age_standarized
20703,36.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Own-child, White, Female,40.0, United-States,0,-0.2091417075090868
20704,60.0, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,40.0, United-States,1,1.7934442441172955
20705,33.0, Assoc-voc,11.0, Married-civ-spouse, Tech-support, Husband, White, Male,40.0, United-States,0,-0.4594649514623847
20706,41.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,45.0, United-States,0,0.2080636990797428
20708,28.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,50.0, United-States,0,-0.8766703580512144
20711,38.0, HS-grad,9.0, Married-spouse-absent, Craft-repair, Unmarried, White, Female,40.0, United-States,0,-0.0422595448735549
20712,40.0, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, White, Female,45.0, United-States,0,0.1246226177619768
20714,49.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,50.0, United-States,0,0.8755923496218704
20715,33.0, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, White, Male,45.0, United-States,0,-0.4594649514623847
20717,24.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,35.0, United-States,0,-1.210434683322278
20718,46.0, Bachelors,13.0, Divorced, Craft-repair, Not-in-family, White, Male,48.0, United-States,0,0.6252691056685725
20721,22.0, HS-grad,9.0, Never-married, Adm-clerical, Unmarried, White, Male,40.0, United-States,0,-1.37731684595781
20722,32.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,35.0, Haiti,0,-0.5429060327801506
20728,37.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,0,-0.1257006261913209
20730,22.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,38.0, United-States,0,-1.37731684595781
20731,32.0, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Female,40.0, United-States,1,-0.5429060327801506
20732,41.0, Some-college,10.0, Divorced, Tech-support, Not-in-family, White, Male,50.0, United-States,0,0.2080636990797428
20733,24.0, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,40.0, United-States,0,-1.210434683322278
20734,40.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,0,0.1246226177619768
20735,37.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,39.0, United-States,1,-0.1257006261913209
20736,42.0, Masters,14.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,40.0, United-States,1,0.2915047803975087
20737,56.0, 9th,5.0, Widowed, Sales, Unmarried, White, Female,40.0, United-States,0,1.459679918846232
20738,20.0, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,50.0, United-States,0,-1.544199008593342
20739,55.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Male,40.0, United-States,0,1.376238837528466
20740,29.0, HS-grad,9.0, Never-married, Craft-repair, Other-relative, White, Male,40.0, United-States,0,-0.7932292767334485
20741,37.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,40.0, United-States,0,-0.1257006261913209
20743,26.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,38.0, United-States,0,-1.0435525206867462
20746,30.0, 9th,5.0, Never-married, Farming-fishing, Other-relative, Black, Male,40.0, United-States,0,-0.7097881954156825
20748,24.0, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,40.0, United-States,0,-1.210434683322278
20749,37.0, HS-grad,9.0, Never-married, Transport-moving, Not-in-family, White, Male,40.0, United-States,0,-0.1257006261913209
20750,37.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,40.0, United-States,0,-0.1257006261913209
20752,40.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,40.0, United-States,0,0.1246226177619768
20755,19.0, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Female,35.0, United-States,0,-1.627640089911108
20756,50.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,40.0, United-States,0,0.9590334309396364
20758,39.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, Black, Female,50.0, United-States,0,0.0411815364442109
20759,43.0, HS-grad,9.0, Divorced, Craft-repair, Unmarried, White, Male,40.0, United-States,0,0.3749458617152747
20760,43.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,0,0.3749458617152747
20761,40.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,40.0, United-States,1,0.1246226177619768
20762,31.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,40.0, United-States,0,-0.6263471140979165
20763,25.0, Bachelors,13.0, Divorced, Craft-repair, Not-in-family, White, Male,40.0, United-States,0,-1.1269936020045122
20764,30.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,40.0, United-States,0,-0.7097881954156825
20765,55.0, 9th,5.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,40.0, United-States,0,1.376238837528466
20767,29.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,40.0, United-States,0,-0.7932292767334485
20769,30.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,-0.7097881954156825
20771,23.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Male,40.0, United-States,0,-1.293875764640044
20774,21.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Female,40.0, United-States,0,-1.460757927275576
20776,22.0, Some-college,10.0, Married-spouse-absent,new_missing, Unmarried, Black, Female,40.0, United-States,0,-1.37731684595781
20777,49.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,40.0, United-States,0,0.8755923496218704
20779,27.0, Assoc-acdm,12.0, Never-married, Prof-specialty, Not-in-family, White, Male,40.0, United-States,0,-0.9601114393689804
20780,27.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,40.0, Hong,1,-0.9601114393689804
20782,30.0, Some-college,10.0, Married-civ-spouse,new_missing, Husband, White, Male,40.0, United-States,0,-0.7097881954156825
20784,26.0, Some-college,10.0, Never-married, Transport-moving, Not-in-family, White, Male,50.0, United-States,0,-1.0435525206867462
20785,45.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,40.0, Canada,0,0.5418280243508066
20786,50.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,1,0.9590334309396364
20787,31.0, HS-grad,9.0, Never-married, Farming-fishing, Unmarried, White, Male,45.0, United-States,0,-0.6263471140979165
20788,51.0, Assoc-acdm,12.0, Never-married, Adm-clerical, Not-in-family, White, Female,40.0, United-States,0,1.0424745122574022
20789,56.0, 9th,5.0, Widowed, Machine-op-inspct, Unmarried, White, Female,40.0, United-States,0,1.459679918846232
20790,24.0, Bachelors,13.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,35.0, United-States,0,-1.210434683322278
20791,29.0, 12th,8.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,40.0, Dominican-Republic,0,-0.7932292767334485
20793,51.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,45.0, United-States,0,1.0424745122574022
20794,32.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,40.0, United-States,0,-0.5429060327801506
20795,47.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1,0.7087101869863385
20796,30.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,40.0, United-States,0,-0.7097881954156825
20797,41.0, 11th,7.0, Widowed,new_missing, Other-relative, Black, Female,40.0, United-States,0,0.2080636990797428
20798,49.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,0.8755923496218704
20799,40.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,40.0, United-States,1,0.1246226177619768
20800,62.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,40.0, United-States,1,1.960326406752828
20804,35.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,50.0, United-States,1,-0.2925827888268528
20805,27.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Female,40.0, United-States,0,-0.9601114393689804
20806,54.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1,1.2927977562107
20807,55.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,40.0, United-States,0,1.376238837528466
20812,20.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Female,42.0, United-States,0,-1.544199008593342
20814,56.0, Some-college,10.0, Separated, Other-service, Not-in-family, Black, Male,40.0, United-States,0,1.459679918846232
20815,39.0, 12th,8.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,0,0.0411815364442109
20816,44.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,40.0, United-States,1,0.4583869430330407
20817,55.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,1,1.376238837528466
20818,54.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,40.0, United-States,0,1.2927977562107
20819,30.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,45.0, United-States,1,-0.7097881954156825
20821,42.0, HS-grad,9.0, Never-married, Transport-moving, Unmarried, Black, Female,38.0, United-States,0,0.2915047803975087
20823,34.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, Black, Male,40.0, United-States,1,-0.3760238701446187
20824,23.0, Assoc-voc,11.0, Never-married, Craft-repair, Own-child, White, Male,33.0, United-States,0,-1.293875764640044
20827,47.0, 11th,7.0, Never-married, Machine-op-inspct, Unmarried, Black, Female,40.0, United-States,0,0.7087101869863385
20830,33.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, Black, Male,50.0, United-States,0,-0.4594649514623847
20831,37.0, HS-grad,9.0, Divorced, Craft-repair, Unmarried, White, Female,48.0, United-States,0,-0.1257006261913209
20832,53.0, Bachelors,13.0, Never-married, Exec-managerial, Unmarried, White, Female,40.0, United-States,0,1.209356674892934
20833,27.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,40.0, United-States,0,-0.9601114393689804
20834,47.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,50.0, United-States,1,0.7087101869863385
20835,42.0, Assoc-acdm,12.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,50.0, United-States,0,0.2915047803975087
20836,39.0, Some-college,10.0, Never-married, Prof-specialty, Not-in-family, Black, Male,40.0, United-States,1,0.0411815364442109
20837,58.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,0,1.6265620814817638
20839,19.0, HS-grad,9.0, Never-married, Machine-op-inspct, Other-relative, White, Male,40.0, United-States,0,-1.627640089911108
20840,39.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,35.0, United-States,0,0.0411815364442109
20841,51.0, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Male,44.0, United-States,0,1.0424745122574022
20842,52.0, HS-grad,9.0, Divorced, Sales, Not-in-family, White, Female,40.0, Germany,0,1.125915593575168
20843,53.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,50.0, United-States,1,1.209356674892934
20844,50.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,40.0, United-States,0,0.9590334309396364
20845,36.0, HS-grad,9.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,40.0, United-States,0,-0.2091417075090868
20847,30.0, Some-college,10.0, Never-married, Adm-clerical, Unmarried, Black, Female,40.0,new_missing,0,-0.7097881954156825
20850,46.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,40.0, United-States,1,0.6252691056685725
20851,24.0, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, Black, Male,40.0, United-States,0,-1.210434683322278
20852,26.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,40.0, United-States,0,-1.0435525206867462
20853,56.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,50.0, United-States,1,1.459679918846232
20854,50.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,1,0.9590334309396364
20855,22.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,-1.37731684595781
20856,23.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,35.0, United-States,0,-1.293875764640044
20857,51.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,0,1.0424745122574022
20858,58.0, 10th,6.0, Married-civ-spouse, Transport-moving, Husband, White, Male,40.0, United-States,0,1.6265620814817638
20860,45.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,1,0.5418280243508066
20861,55.0, HS-grad,9.0, Widowed, Sales, Not-in-family, White, Male,40.0, United-States,0,1.376238837528466
20863,42.0, Some-college,10.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,45.0, United-States,0,0.2915047803975087
20864,44.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,46.0, United-States,1,0.4583869430330407
20865,60.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,50.0, United-States,1,1.7934442441172955
20866,27.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,40.0, United-States,0,-0.9601114393689804
20867,25.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1,-1.1269936020045122
20869,43.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,1,0.3749458617152747
20870,44.0, Assoc-voc,11.0, Never-married, Tech-support, Not-in-family, White, Male,40.0, United-States,0,0.4583869430330407
20872,46.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,43.0, United-States,0,0.6252691056685725
20873,47.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,0,0.7087101869863385
20874,37.0, Some-college,10.0, Divorced, Sales, Not-in-family, Black, Male,40.0, United-States,0,-0.1257006261913209
20875,43.0, HS-grad,9.0, Separated, Exec-managerial, Unmarried, Black, Female,40.0, United-States,0,0.3749458617152747
20876,46.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,35.0, United-States,1,0.6252691056685725
20877,48.0, 10th,6.0, Married-civ-spouse,new_missing, Wife, Black, Female,35.0, United-States,0,0.7921512683041044
20879,53.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, Black, Male,40.0, United-States,1,1.209356674892934
20882,54.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,45.0, United-States,0,1.2927977562107
20883,22.0, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Female,40.0, United-States,0,-1.37731684595781
20884,47.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,50.0, United-States,1,0.7087101869863385
20886,25.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, Mexico,0,-1.1269936020045122
20887,24.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,40.0, Iran,0,-1.210434683322278
20888,37.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,40.0, United-States,1,-0.1257006261913209
20889,51.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,40.0, United-States,1,1.0424745122574022
20891,59.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,34.0, United-States,0,1.7100031627995298
20892,46.0, Some-college,10.0, Married-spouse-absent, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,40.0, Philippines,0,0.6252691056685725
20896,41.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,0.2080636990797428
20897,33.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,0,-0.4594649514623847
20898,26.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, Black, Female,40.0, United-States,0,-1.0435525206867462
20899,22.0, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,35.0, United-States,0,-1.37731684595781
20901,22.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,39.0, United-States,0,-1.37731684595781
20903,23.0, 12th,8.0, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,40.0, United-States,0,-1.293875764640044
20904,20.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,50.0, United-States,0,-1.544199008593342
20905,25.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,40.0, United-States,0,-1.1269936020045122
20906,59.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,40.0, United-States,1,1.7100031627995298
20908,55.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,40.0, United-States,0,1.376238837528466
20910,42.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1,0.2915047803975087
20911,47.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,1,0.7087101869863385
20912,42.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,0,0.2915047803975087
20913,45.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,0.5418280243508066
20914,23.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,40.0, Guatemala,0,-1.293875764640044
20915,60.0, 9th,5.0, Married-civ-spouse,new_missing, Husband, White, Male,40.0, United-States,0,1.7934442441172955
20916,23.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,40.0, United-States,0,-1.293875764640044
20917,52.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,1.125915593575168
20918,49.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,1,0.8755923496218704
20919,20.0, Some-college,10.0, Never-married, Craft-repair, Own-child, White, Male,40.0, United-States,0,-1.544199008593342
20921,23.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,45.0, United-States,0,-1.293875764640044
20923,45.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,48.0, United-States,1,0.5418280243508066
20924,30.0, Prof-school,15.0, Widowed, Other-service, Not-in-family, White, Male,35.0, United-States,0,-0.7097881954156825
20926,22.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Male,40.0, United-States,0,-1.37731684595781
20927,25.0, Bachelors,13.0, Never-married, Handlers-cleaners, Own-child, White, Male,40.0, United-States,0,-1.1269936020045122
20929,40.0, Some-college,10.0, Married-civ-spouse, Tech-support, Wife, White, Female,40.0, United-States,1,0.1246226177619768
20931,58.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,45.0, United-States,0,1.6265620814817638
20932,30.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,50.0, United-States,0,-0.7097881954156825
20933,59.0, 10th,6.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40.0, United-States,0,1.7100031627995298
20935,26.0, Assoc-voc,11.0, Divorced, Prof-specialty, Unmarried, White, Female,40.0, United-States,0,-1.0435525206867462
20937,33.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,1,-0.4594649514623847
20938,21.0, Some-college,10.0, Never-married,new_missing, Own-child, White, Female,40.0, United-States,0,-1.460757927275576
20940,25.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Own-child, White, Male,40.0, United-States,0,-1.1269936020045122
20942,44.0, Some-college,10.0, Separated, Prof-specialty, Unmarried, Black, Female,40.0, United-States,0,0.4583869430330407
20943,35.0, HS-grad,9.0, Divorced, Sales, Own-child, White, Female,40.0, United-States,0,-0.2925827888268528
20944,40.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40.0, United-States,0,0.1246226177619768
20946,37.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,35.0, Mexico,1,-0.1257006261913209
20947,32.0, Assoc-voc,11.0, Married-civ-spouse, Tech-support, Husband, White, Male,40.0, United-States,0,-0.5429060327801506
20949,36.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,41.0, United-States,0,-0.2091417075090868
20950,38.0, Some-college,10.0, Divorced, Craft-repair, Unmarried, White, Female,40.0, United-States,0,-0.0422595448735549
20951,57.0, Bachelors,13.0, Divorced, Machine-op-inspct, Not-in-family, Black, Male,39.0, United-States,0,1.543121000163998
20954,20.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,35.0, United-States,0,-1.544199008593342
20955,40.0, 11th,7.0, Separated, Machine-op-inspct, Not-in-family, Black, Male,36.0, United-States,0,0.1246226177619768
20956,36.0, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,50.0, United-States,0,-0.2091417075090868
20957,27.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,40.0, United-States,0,-0.9601114393689804
20958,52.0, HS-grad,9.0, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,50.0, United-States,0,1.125915593575168
20959,43.0, HS-grad,9.0, Separated, Transport-moving, Unmarried, White, Female,44.0, United-States,0,0.3749458617152747
20960,35.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,40.0, United-States,0,-0.2925827888268528
20961,29.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, Black, Male,40.0, United-States,0,-0.7932292767334485
20962,27.0, Some-college,10.0, Never-married, Machine-op-inspct, Own-child, White, Male,40.0, United-States,0,-0.9601114393689804
20964,49.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1,0.8755923496218704
20967,20.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,40.0, United-States,0,-1.544199008593342
20968,19.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,40.0, United-States,0,-1.627640089911108
20969,34.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,50.0, United-States,0,-0.3760238701446187
20970,20.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,40.0, United-States,0,-1.544199008593342
20971,23.0, 11th,7.0, Separated, Prof-specialty, Own-child, White, Male,35.0, United-States,0,-1.293875764640044
20972,25.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,40.0, United-States,0,-1.1269936020045122
20973,21.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,36.0, United-States,0,-1.460757927275576
20974,25.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,40.0, United-States,0,-1.1269936020045122
20976,25.0, Bachelors,13.0, Never-married, Tech-support, Not-in-family, White, Female,50.0, United-States,0,-1.1269936020045122
20977,28.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Female,40.0, United-States,0,-0.8766703580512144
20979,28.0, Some-college,10.0, Never-married, Tech-support, Not-in-family, White, Female,40.0, United-States,0,-0.8766703580512144
20980,30.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,45.0, United-States,1,-0.7097881954156825
20981,41.0, Assoc-voc,11.0, Divorced, Prof-specialty, Unmarried, White, Female,40.0, United-States,0,0.2080636990797428
20983,36.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,-0.2091417075090868
20984,47.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1,0.7087101869863385
20985,27.0, 9th,5.0, Never-married, Other-service, Own-child, White, Male,50.0, Mexico,0,-0.9601114393689804
20986,32.0, Some-college,10.0, Married-civ-spouse, Tech-support, Wife, White, Female,40.0, United-States,0,-0.5429060327801506
20987,52.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,45.0, United-States,1,1.125915593575168
20990,60.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,37.0, United-States,0,1.7934442441172955
20991,47.0, 11th,7.0, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,36.0, United-States,0,0.7087101869863385
20993,32.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,50.0, United-States,0,-0.5429060327801506
20994,61.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,40.0, United-States,0,1.8768853254350617
20995,21.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,40.0, United-States,0,-1.460757927275576
20996,29.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,45.0, United-States,1,-0.7932292767334485
20999,59.0, 10th,6.0, Widowed, Machine-op-inspct, Not-in-family, White, Male,52.0, United-States,0,1.7100031627995298
21000,43.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,40.0, United-States,0,0.3749458617152747
21002,42.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,0,0.2915047803975087
21003,33.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,45.0, United-States,0,-0.4594649514623847
21004,47.0, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, Black, Female,40.0, United-States,0,0.7087101869863385
21005,51.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1,1.0424745122574022
21006,28.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,40.0, United-States,0,-0.8766703580512144
21007,61.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,43.0, United-States,0,1.8768853254350617
21009,31.0, 9th,5.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,-0.6263471140979165
21011,21.0, 9th,5.0, Never-married, Handlers-cleaners, Other-relative, White, Male,40.0, Mexico,0,-1.460757927275576
21012,22.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,50.0, United-States,0,-1.37731684595781
21013,35.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,1,-0.2925827888268528
21014,53.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,48.0, United-States,1,1.209356674892934
21016,36.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,50.0, United-States,1,-0.2091417075090868
21018,23.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,50.0, United-States,0,-1.293875764640044
21019,51.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,1,1.0424745122574022
21020,31.0, HS-grad,9.0, Never-married, Sales, Other-relative, White, Male,48.0, United-States,0,-0.6263471140979165
21021,28.0, HS-grad,9.0, Separated, Adm-clerical, Not-in-family, White, Female,40.0, United-States,0,-0.8766703580512144
21022,26.0, Bachelors,13.0, Divorced, Sales, Not-in-family, White, Male,40.0, United-States,0,-1.0435525206867462
21024,43.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,45.0, United-States,1,0.3749458617152747
